date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:54:59	1984/1984	U-----	200	untouched ('')	image/png	etag:%2258582c30-7c0%22	https://mop-shoot.tauri.hu/templates/wowhead/images/mop.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/mop.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:54:59	1315/1315	U-----	200	untouched ('')	image/png	etag:%2258582c2f-523%22	https://mop-shoot.tauri.hu/templates/wowhead/images/alliance.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/alliance.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:00	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:54:59%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_yellow1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_yellow1.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:00	526/526	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-20e%22	https://mop-shoot.tauri.hu/templates/wowhead/images/alliance-icon.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/alliance-icon.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:00	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:54:59%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_yellow0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_yellow0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:00	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:54:59%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_blue1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_blue1.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:00	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:54:59%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_blue0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_blue0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:00	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:54:59%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_prismatic1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_prismatic1.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:01	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:00%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_prismatic0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/socket_prismatic0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:01	3045/3045	U-----	200	untouched ('')	image/png	etag:%2258582c2f-be5%22	https://mop-shoot.tauri.hu/templates/wowhead/images/horde.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/horde.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:01	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:00%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_meta1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_meta1.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:01	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:00%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_meta0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_meta0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:01	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:00%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_red1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_red1.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:02	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:01%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_red0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_red0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:02	541/541	U-----	200	untouched ('')	image/gif	etag:%2258582c30-21d%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_ffa.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_ffa.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:02	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:01%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_yellow1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_yellow1.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:02	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:01%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_yellow0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_yellow0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:02	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:01%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_blue1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_blue1.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:03	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:02%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_blue0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_blue0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:03	2340/2340	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-924%22	https://mop-shoot.tauri.hu/templates/wowhead/images/instance-icons.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/instance-icons.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:03	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:02%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_prismatic1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_prismatic1.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:03	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:02%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_prismatic0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/socket_prismatic0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:03	1068/1068	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-42c%22	https://mop-shoot.tauri.hu/templates/wowhead/images/heroic.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/heroic.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:03	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:02%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_large.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_large.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:04	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:02%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/icon_hilite_socket1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/icon_hilite_socket1.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:04	56346/56346	U-----	200	untouched ('')	image/png	etag:%2258582c30-dc1a%22	https://mop-shoot.tauri.hu/templates/wowhead/images/logo_new_big.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/logo_new_big.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:05	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:03%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/icon_hilite_socket0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/small/icon_hilite_socket0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:25	56719/56719	U-----	200	untouched ('')	image/png	etag:%2258582c30-dd8f%22	https://mop-shoot.tauri.hu/templates/wowhead/images/logo_new_big_xmas.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/logo_new_big_xmas.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:25	23687/23687	U-----	200	untouched ('')	image/png	etag:%2258582c30-5c87%22	https://mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:25	24866/24866	U-----	200	untouched ('')	image/png	etag:%2258582c30-6122%22	https://mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small_xmas.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small_xmas.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:25	33697/33697	U-----	200	untouched ('')	image/png	etag:%2258582c30-83a1%22	https://mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small_valentine.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small_valentine.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	1762/1762	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-6e2%22	https://mop-shoot.tauri.hu/templates/wowhead/images/header-tabs.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/header-tabs.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	2017/2017	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-7e1%22	https://mop-shoot.tauri.hu/templates/wowhead/images/header-lines.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/header-lines.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:25%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/icon_hilite_socket1.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/icon_hilite_socket1.59.delayed	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	1139/1139	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-473%22	https://mop-shoot.tauri.hu/templates/wowhead/images/language.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/language.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	303/303	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-12f%22	https://mop-shoot.tauri.hu/templates/wowhead/images/expandsite.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/expandsite.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:25%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/icon_hilite_socket0.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sockets/medium/icon_hilite_socket0.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:25%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_border_medium_gold.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_border_medium_gold.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	985/985	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3d9%22	https://mop-shoot.tauri.hu/templates/wowhead/images/search.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/search.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:25%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/listview-withselected.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/listview-withselected.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:25%20GMT	https://mop-shoot.tauri.hu/images/blog/textarea-disabled.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/blog/textarea-disabled.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:26	641/641	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-281%22	https://mop-shoot.tauri.hu/templates/wowhead/images/favicon.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/favicon.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:27	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:26%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/pet/zoom2.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/pet/zoom2.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:27	61/61	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-3d%22	https://mop-shoot.tauri.hu/templates/wowhead/images/arrow-right.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/arrow-right.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:27	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:26%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/forums/pages.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/forums/pages.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:27	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Feb%202024%2023:55:26%20GMT	https://mop-shoot.tauri.hu/templates/wowhead/images/enus/modelviewer-picshures.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/enus/modelviewer-picshures.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/locale_enus.css?1482173487)
00:55:27	66/66	U-----	200	untouched ('')	image/gif	etag:%2258582c30-42%22	https://mop-shoot.tauri.hu/templates/wowhead/images/menu_check.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/menu_check.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:28	61/61	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3d%22	https://mop-shoot.tauri.hu/templates/wowhead/images/menu_arrow.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/menu_arrow.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:28	58/58	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3a%22	https://mop-shoot.tauri.hu/templates/wowhead/images/menu_arrowd.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/menu_arrowd.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:28	44/44	U-----	200	untouched ('')	image/gif	etag:%2258582c30-2c%22	https://mop-shoot.tauri.hu/templates/wowhead/images/tab_tr.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/tab_tr.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:28	43/43	U-----	200	untouched ('')	image/gif	etag:%2258582c30-2b%22	https://mop-shoot.tauri.hu/templates/wowhead/images/tab_tl.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/tab_tl.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:28	244/244	U-----	200	untouched ('')	image/gif	etag:%2258582c30-f4%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_gold.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_gold.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:28	252/252	U-----	200	untouched ('')	image/gif	etag:%2258582c30-fc%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_silver.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_silver.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:28	132/132	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2015%20Feb%202024%2023:55:27%20GMT	https://mop-shoot.tauri.hu/.	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/	(from https://mop-shoot.tauri.hu/?battle-pets)
00:55:48	234/234	U-----	200	untouched ('')	image/gif	etag:%2258582c30-ea%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_copper.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_copper.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:48	526/526	U-----	200	untouched ('')	image/gif	etag:%2258582c30-20e%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_alliance.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_alliance.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:48	1013/1013	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3f5%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_horde.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_horde.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:55:48	1015/1015	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3f7%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_arena.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_arena.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:08	525/525	U-----	200	untouched ('')	image/gif	etag:%2258582c30-20d%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_achievement.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_achievement.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:08	369/369	U-----	200	untouched ('')	image/gif	etag:%2258582c30-171%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_red.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_red.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:08	264/264	U-----	200	untouched ('')	image/gif	etag:%2258582c30-108%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_meta.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_meta.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:08	370/370	U-----	200	untouched ('')	image/gif	etag:%2258582c30-172%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_yellow.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_yellow.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:28	366/366	U-----	200	untouched ('')	image/gif	etag:%2258582c30-16e%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_blue.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_blue.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:28	783/783	U-----	200	untouched ('')	image/png	etag:%2258582c2f-30f%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_border_small.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_border_small.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:28	1946/1946	U-----	200	untouched ('')	image/png	etag:%2258582c2f-79a%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_border_large.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_border_large.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:28	707/707	U-----	200	untouched ('')	image/png	etag:%2258582c2f-2c3%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_small.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_small.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:48	1857/1857	U-----	200	untouched ('')	image/png	etag:%2258582c2f-741%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_medium_new.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_medium_new.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:48	21167/21167	U-----	200	untouched ('')	image/png	etag:%2258582c30-52af%22	https://mop-shoot.tauri.hu/templates/wowhead/images/tooltip.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/tooltip.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:48	989/989	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3dd%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_prismatic.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_prismatic.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:56:48	988/988	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3dc%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_cogwheel.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_cogwheel.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:08	989/989	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3dd%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_shatouched.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_shatouched.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:08	269/269	U-----	200	untouched ('')	image/gif	etag:%2258582c30-10d%22	https://mop-shoot.tauri.hu/templates/wowhead/images/search2.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/search2.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:08	346/346	U-----	200	untouched ('')	image/gif	etag:%2258582c30-15a%22	https://mop-shoot.tauri.hu/templates/wowhead/images/search4.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/search4.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:09	67/67	U-----	200	untouched ('')	image/gif	etag:%2258582c30-43%22	https://mop-shoot.tauri.hu/templates/wowhead/images/sort_asc.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sort_asc.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:28	67/67	U-----	200	untouched ('')	image/gif	etag:%2258582c30-43%22	https://mop-shoot.tauri.hu/templates/wowhead/images/sort_desc.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sort_desc.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:28	1126/1126	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-466%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon16-article.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon16-article.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:28	526/526	U-----	200	untouched ('')	image/gif	etag:%2258582c30-20e%22	https://mop-shoot.tauri.hu/templates/wowhead/images/search-arrow.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/search-arrow.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
